areaCode,areaName,areaType,date,newCasesBySpecimenDate,newCasesInUK,newCasesAsPercentageOfUK
E08000035,Leeds,ltla,2021-01-12,445,49365,0.901448395
E08000035,Leeds,ltla,2021-01-11,460,57093,0.805702976
E08000035,Leeds,ltla,2021-01-10,281,36330,0.773465456
E08000035,Leeds,ltla,2021-01-09,316,39081,0.808577058
E08000035,Leeds,ltla,2021-01-08,326,46975,0.693986163
E08000035,Leeds,ltla,2021-01-07,345,51949,0.66411288
E08000035,Leeds,ltla,2021-01-06,365,57374,0.636176665
E08000035,Leeds,ltla,2021-01-05,399,65078,0.613110421
E08000035,Leeds,ltla,2021-01-04,550,76146,0.722296641
E08000035,Leeds,ltla,2021-01-03,345,55162,0.62543055
E08000035,Leeds,ltla,2021-01-02,413,60421,0.683537181
E08000035,Leeds,ltla,2021-01-01,234,31831,0.735132418
E08000035,Leeds,ltla,2020-12-31,346,52781,0.655538925
E08000035,Leeds,ltla,2020-12-30,470,70746,0.664348514
E08000035,Leeds,ltla,2020-12-29,468,81483,0.574352933
E08000035,Leeds,ltla,2020-12-28,324,45573,0.710947271
E08000035,Leeds,ltla,2020-12-27,263,47689,0.551489861
E08000035,Leeds,ltla,2020-12-26,201,40365,0.49795615
E08000035,Leeds,ltla,2020-12-25,93,14170,0.656316161
E08000035,Leeds,ltla,2020-12-24,201,31799,0.632095349
E08000035,Leeds,ltla,2020-12-23,241,42161,0.57161832
E08000035,Leeds,ltla,2020-12-22,288,45650,0.630887185
E08000035,Leeds,ltla,2020-12-21,296,47360,0.625
E08000035,Leeds,ltla,2020-12-20,212,32441,0.653494035
E08000035,Leeds,ltla,2020-12-19,126,25141,0.501173382
E08000035,Leeds,ltla,2020-12-18,162,35829,0.452147702
E08000035,Leeds,ltla,2020-12-17,158,33892,0.466186711
E08000035,Leeds,ltla,2020-12-16,204,34902,0.584493725
E08000035,Leeds,ltla,2020-12-15,172,33832,0.508394419
E08000035,Leeds,ltla,2020-12-14,210,34697,0.605239646
E08000035,Leeds,ltla,2020-12-13,121,21980,0.550500455
E08000035,Leeds,ltla,2020-12-12,113,19350,0.583979328
E08000035,Leeds,ltla,2020-12-11,155,24048,0.644544245
E08000035,Leeds,ltla,2020-12-10,163,22599,0.721270853
E08000035,Leeds,ltla,2020-12-09,184,21602,0.851772984
E08000035,Leeds,ltla,2020-12-08,184,20775,0.885679904
E08000035,Leeds,ltla,2020-12-07,199,21317,0.933527232
E08000035,Leeds,ltla,2020-12-06,102,13573,0.751491933
E08000035,Leeds,ltla,2020-12-05,111,12730,0.871956009
E08000035,Leeds,ltla,2020-12-04,139,15656,0.887838528
E08000035,Leeds,ltla,2020-12-03,159,15625,1.0176
E08000035,Leeds,ltla,2020-12-02,191,16475,1.159332322
E08000035,Leeds,ltla,2020-12-01,202,16445,1.228336881
E08000035,Leeds,ltla,2020-11-30,199,18002,1.10543273
E08000035,Leeds,ltla,2020-11-29,137,10679,1.282891657
E08000035,Leeds,ltla,2020-11-28,125,10959,1.14061502
E08000035,Leeds,ltla,2020-11-27,185,14367,1.28767314
E08000035,Leeds,ltla,2020-11-26,179,14565,1.228973567
E08000035,Leeds,ltla,2020-11-25,200,16609,1.204166416
E08000035,Leeds,ltla,2020-11-24,218,16450,1.325227964
E08000035,Leeds,ltla,2020-11-23,268,18766,1.428114675
E08000035,Leeds,ltla,2020-11-22,183,11731,1.559969312
E08000035,Leeds,ltla,2020-11-21,194,12348,1.571104632
E08000035,Leeds,ltla,2020-11-20,268,16842,1.591259945
E08000035,Leeds,ltla,2020-11-19,268,17744,1.510369702
E08000035,Leeds,ltla,2020-11-18,353,20745,1.701614847
E08000035,Leeds,ltla,2020-11-17,423,23156,1.82674037
E08000035,Leeds,ltla,2020-11-16,429,26569,1.614663706
E08000035,Leeds,ltla,2020-11-15,238,16019,1.485735689
E08000035,Leeds,ltla,2020-11-14,382,17987,2.123756046
E08000035,Leeds,ltla,2020-11-13,495,24025,2.060353798
E08000035,Leeds,ltla,2020-11-12,477,24459,1.950202379
E08000035,Leeds,ltla,2020-11-11,525,27346,1.919842024
E08000035,Leeds,ltla,2020-11-10,533,27408,1.944687682
E08000035,Leeds,ltla,2020-11-09,675,31041,2.174543346
E08000035,Leeds,ltla,2020-11-08,401,19953,2.009722849
E08000035,Leeds,ltla,2020-11-07,406,18513,2.19305353
E08000035,Leeds,ltla,2020-11-06,520,23321,2.229750011
E08000035,Leeds,ltla,2020-11-05,515,23732,2.170065734
E08000035,Leeds,ltla,2020-11-04,504,23670,2.129277567
E08000035,Leeds,ltla,2020-11-03,560,25576,2.189552706
E08000035,Leeds,ltla,2020-11-02,627,31504,1.990223464
E08000035,Leeds,ltla,2020-11-01,375,15749,2.381103562
E08000035,Leeds,ltla,2020-10-31,368,16478,2.233280738
E08000035,Leeds,ltla,2020-10-30,515,22648,2.273931473
E08000035,Leeds,ltla,2020-10-29,534,23330,2.288898414
E08000035,Leeds,ltla,2020-10-28,572,23603,2.423420752
E08000035,Leeds,ltla,2020-10-27,546,24077,2.267724384
E08000035,Leeds,ltla,2020-10-26,612,26537,2.306213965
E08000035,Leeds,ltla,2020-10-25,307,15716,1.953423263
E08000035,Leeds,ltla,2020-10-24,332,16221,2.046729548
E08000035,Leeds,ltla,2020-10-23,456,21450,2.125874126
E08000035,Leeds,ltla,2020-10-22,521,23221,2.243658757
E08000035,Leeds,ltla,2020-10-21,545,25418,2.144149815
E08000035,Leeds,ltla,2020-10-20,548,25304,2.165665507
E08000035,Leeds,ltla,2020-10-19,598,25599,2.336028751
E08000035,Leeds,ltla,2020-10-18,363,14184,2.559221658
E08000035,Leeds,ltla,2020-10-17,388,14748,2.630865202
E08000035,Leeds,ltla,2020-10-16,453,17703,2.558888324
E08000035,Leeds,ltla,2020-10-15,472,18416,2.562988705
E08000035,Leeds,ltla,2020-10-14,545,19687,2.768324275
E08000035,Leeds,ltla,2020-10-13,470,18877,2.489802405
E08000035,Leeds,ltla,2020-10-12,545,19416,2.806963329
E08000035,Leeds,ltla,2020-10-11,289,12056,2.397146649
E08000035,Leeds,ltla,2020-10-10,402,12499,3.216257301
E08000035,Leeds,ltla,2020-10-09,400,15712,2.545824847
E08000035,Leeds,ltla,2020-10-08,595,18223,3.265104538
E08000035,Leeds,ltla,2020-10-07,600,18304,3.277972028
E08000035,Leeds,ltla,2020-10-06,631,17046,3.701748211
E08000035,Leeds,ltla,2020-10-05,571,16540,3.452237001
E08000035,Leeds,ltla,2020-10-04,433,11793,3.671669635
E08000035,Leeds,ltla,2020-10-03,481,11519,4.175709697
E08000035,Leeds,ltla,2020-10-02,645,13680,4.714912281
E08000035,Leeds,ltla,2020-10-01,683,13182,5.181307844
E08000035,Leeds,ltla,2020-09-30,547,12554,4.357176995
E08000035,Leeds,ltla,2020-09-29,459,10224,4.48943662
E08000035,Leeds,ltla,2020-09-28,394,9918,3.972575116
E08000035,Leeds,ltla,2020-09-27,328,6970,4.705882353
E08000035,Leeds,ltla,2020-09-26,265,6744,3.929418743
E08000035,Leeds,ltla,2020-09-25,199,7235,2.750518314
E08000035,Leeds,ltla,2020-09-24,256,7600,3.368421053
E08000035,Leeds,ltla,2020-09-23,152,7048,2.156640182
E08000035,Leeds,ltla,2020-09-22,195,6399,3.047351149
E08000035,Leeds,ltla,2020-09-21,140,5595,2.502234138
E08000035,Leeds,ltla,2020-09-20,159,5313,2.992659514
E08000035,Leeds,ltla,2020-09-19,151,4845,3.116615067
E08000035,Leeds,ltla,2020-09-18,129,4953,2.604482132
E08000035,Leeds,ltla,2020-09-17,131,4617,2.837340264
E08000035,Leeds,ltla,2020-09-16,135,4348,3.104875805
E08000035,Leeds,ltla,2020-09-15,117,3537,3.307888041
E08000035,Leeds,ltla,2020-09-14,101,3379,2.989050015
E08000035,Leeds,ltla,2020-09-13,64,2129,3.006106153
E08000035,Leeds,ltla,2020-09-12,76,2655,2.86252354
E08000035,Leeds,ltla,2020-09-11,121,3280,3.68902439
E08000035,Leeds,ltla,2020-09-10,112,3578,3.130240358
E08000035,Leeds,ltla,2020-09-09,87,3328,2.614182692
E08000035,Leeds,ltla,2020-09-08,78,3303,2.361489555
E08000035,Leeds,ltla,2020-09-07,119,3857,3.085299456
E08000035,Leeds,ltla,2020-09-06,93,2440,3.81147541
E08000035,Leeds,ltla,2020-09-05,95,2540,3.74015748
E08000035,Leeds,ltla,2020-09-04,74,3037,2.436615081
E08000035,Leeds,ltla,2020-09-03,82,3094,2.650290886
E08000035,Leeds,ltla,2020-09-02,99,2994,3.306613226
E08000035,Leeds,ltla,2020-09-01,62,2249,2.756780791
E08000035,Leeds,ltla,2020-08-31,41,1500,2.733333333
E08000035,Leeds,ltla,2020-08-30,27,1159,2.329594478
E08000035,Leeds,ltla,2020-08-29,35,1220,2.868852459
E08000035,Leeds,ltla,2020-08-28,42,1623,2.58780037
E08000035,Leeds,ltla,2020-08-27,44,1549,2.840542285
E08000035,Leeds,ltla,2020-08-26,31,1348,2.299703264
E08000035,Leeds,ltla,2020-08-25,43,1245,3.453815261
E08000035,Leeds,ltla,2020-08-24,41,1272,3.22327044
E08000035,Leeds,ltla,2020-08-23,28,825,3.393939394
E08000035,Leeds,ltla,2020-08-22,12,824,1.45631068
E08000035,Leeds,ltla,2020-08-21,26,1197,2.172096909
E08000035,Leeds,ltla,2020-08-20,32,1459,2.193283071
E08000035,Leeds,ltla,2020-08-19,33,1240,2.661290323
E08000035,Leeds,ltla,2020-08-18,21,1082,1.940850277
E08000035,Leeds,ltla,2020-08-17,21,1278,1.643192488
E08000035,Leeds,ltla,2020-08-16,5,598,0.836120401
E08000035,Leeds,ltla,2020-08-15,16,693,2.308802309
E08000035,Leeds,ltla,2020-08-14,23,1161,1.981050818
E08000035,Leeds,ltla,2020-08-13,29,1139,2.546093064
E08000035,Leeds,ltla,2020-08-12,25,1206,2.072968491
E08000035,Leeds,ltla,2020-08-11,22,1340,1.641791045
E08000035,Leeds,ltla,2020-08-10,22,1468,1.498637602
E08000035,Leeds,ltla,2020-08-09,21,614,3.42019544
E08000035,Leeds,ltla,2020-08-08,14,695,2.014388489
E08000035,Leeds,ltla,2020-08-07,13,944,1.377118644
E08000035,Leeds,ltla,2020-08-06,12,1080,1.111111111
E08000035,Leeds,ltla,2020-08-05,19,1057,1.797540208
E08000035,Leeds,ltla,2020-08-04,16,1018,1.571709234
E08000035,Leeds,ltla,2020-08-03,18,1035,1.739130435
E08000035,Leeds,ltla,2020-08-02,5,554,0.902527076
E08000035,Leeds,ltla,2020-08-01,21,543,3.867403315
E08000035,Leeds,ltla,2020-07-31,13,677,1.920236337
E08000035,Leeds,ltla,2020-07-30,20,925,2.162162162
E08000035,Leeds,ltla,2020-07-29,30,1037,2.892960463
E08000035,Leeds,ltla,2020-07-28,25,841,2.972651605
E08000035,Leeds,ltla,2020-07-27,14,855,1.637426901
E08000035,Leeds,ltla,2020-07-26,7,558,1.254480287
E08000035,Leeds,ltla,2020-07-25,5,523,0.956022945
E08000035,Leeds,ltla,2020-07-24,3,773,0.388098318
E08000035,Leeds,ltla,2020-07-23,5,794,0.629722922
E08000035,Leeds,ltla,2020-07-22,9,794,1.133501259
E08000035,Leeds,ltla,2020-07-21,8,781,1.024327785
E08000035,Leeds,ltla,2020-07-20,3,812,0.369458128
E08000035,Leeds,ltla,2020-07-19,7,443,1.58013544
E08000035,Leeds,ltla,2020-07-18,3,497,0.60362173
E08000035,Leeds,ltla,2020-07-17,5,580,0.862068966
E08000035,Leeds,ltla,2020-07-16,6,706,0.849858357
E08000035,Leeds,ltla,2020-07-15,4,774,0.516795866
E08000035,Leeds,ltla,2020-07-14,10,693,1.443001443
E08000035,Leeds,ltla,2020-07-13,20,733,2.72851296
E08000035,Leeds,ltla,2020-07-12,4,369,1.08401084
E08000035,Leeds,ltla,2020-07-11,8,446,1.793721973
E08000035,Leeds,ltla,2020-07-10,14,566,2.473498233
E08000035,Leeds,ltla,2020-07-09,10,718,1.39275766
E08000035,Leeds,ltla,2020-07-08,13,702,1.851851852
E08000035,Leeds,ltla,2020-07-07,5,604,0.82781457
E08000035,Leeds,ltla,2020-07-06,11,703,1.564722617
E08000035,Leeds,ltla,2020-07-05,6,556,1.079136691
E08000035,Leeds,ltla,2020-07-04,4,401,0.997506234
E08000035,Leeds,ltla,2020-07-03,7,574,1.219512195
E08000035,Leeds,ltla,2020-07-02,8,608,1.315789474
E08000035,Leeds,ltla,2020-07-01,10,657,1.522070015
E08000035,Leeds,ltla,2020-06-30,6,617,0.972447326
E08000035,Leeds,ltla,2020-06-29,8,729,1.09739369
E08000035,Leeds,ltla,2020-06-28,10,446,2.242152466
E08000035,Leeds,ltla,2020-06-27,15,652,2.300613497
E08000035,Leeds,ltla,2020-06-26,13,669,1.943198804
E08000035,Leeds,ltla,2020-06-25,11,721,1.525658807
E08000035,Leeds,ltla,2020-06-24,17,775,2.193548387
E08000035,Leeds,ltla,2020-06-23,12,888,1.351351351
E08000035,Leeds,ltla,2020-06-22,20,894,2.237136465
E08000035,Leeds,ltla,2020-06-21,9,638,1.410658307
E08000035,Leeds,ltla,2020-06-20,13,686,1.895043732
E08000035,Leeds,ltla,2020-06-19,34,994,3.420523139
E08000035,Leeds,ltla,2020-06-18,40,1025,3.902439024
E08000035,Leeds,ltla,2020-06-17,29,1012,2.865612648
E08000035,Leeds,ltla,2020-06-16,11,1104,0.996376812
E08000035,Leeds,ltla,2020-06-15,20,1041,1.921229587
E08000035,Leeds,ltla,2020-06-14,6,819,0.732600733
E08000035,Leeds,ltla,2020-06-13,8,887,0.901916573
E08000035,Leeds,ltla,2020-06-12,38,1060,3.58490566
E08000035,Leeds,ltla,2020-06-11,10,1010,0.99009901
E08000035,Leeds,ltla,2020-06-10,22,1191,1.847187238
E08000035,Leeds,ltla,2020-06-09,21,1155,1.818181818
E08000035,Leeds,ltla,2020-06-08,16,1096,1.459854015
E08000035,Leeds,ltla,2020-06-07,15,722,2.077562327
E08000035,Leeds,ltla,2020-06-06,7,806,0.868486352
E08000035,Leeds,ltla,2020-06-05,14,1125,1.244444444
E08000035,Leeds,ltla,2020-06-04,15,1251,1.199040767
E08000035,Leeds,ltla,2020-06-03,18,1356,1.327433628
E08000035,Leeds,ltla,2020-06-02,8,1485,0.538720539
E08000035,Leeds,ltla,2020-06-01,15,1439,1.042390549
E08000035,Leeds,ltla,2020-05-31,17,1082,1.57116451
E08000035,Leeds,ltla,2020-05-30,6,1118,0.53667263
E08000035,Leeds,ltla,2020-05-29,16,1527,1.047806156
E08000035,Leeds,ltla,2020-05-28,18,1754,1.02622577
E08000035,Leeds,ltla,2020-05-27,14,1826,0.766703176
E08000035,Leeds,ltla,2020-05-26,13,2057,0.631988333
E08000035,Leeds,ltla,2020-05-25,15,1616,0.928217822
E08000035,Leeds,ltla,2020-05-24,10,1364,0.73313783
E08000035,Leeds,ltla,2020-05-23,10,1527,0.654878847
E08000035,Leeds,ltla,2020-05-22,29,2052,1.413255361
E08000035,Leeds,ltla,2020-05-21,54,2566,2.104442712
E08000035,Leeds,ltla,2020-05-20,41,2701,1.517956312
E08000035,Leeds,ltla,2020-05-19,39,3049,1.279107904
E08000035,Leeds,ltla,2020-05-18,39,2575,1.514563107
E08000035,Leeds,ltla,2020-05-17,43,1835,2.343324251
E08000035,Leeds,ltla,2020-05-16,38,2074,1.832208293
E08000035,Leeds,ltla,2020-05-15,27,2525,1.069306931
E08000035,Leeds,ltla,2020-05-14,39,2622,1.487414188
E08000035,Leeds,ltla,2020-05-13,53,3308,1.602176542
E08000035,Leeds,ltla,2020-05-12,36,3388,1.06257379
E08000035,Leeds,ltla,2020-05-11,60,3576,1.677852349
E08000035,Leeds,ltla,2020-05-10,46,2322,1.981050818
E08000035,Leeds,ltla,2020-05-09,25,2164,1.155268022
E08000035,Leeds,ltla,2020-05-08,48,3064,1.566579634
E08000035,Leeds,ltla,2020-05-07,83,3772,2.200424178
E08000035,Leeds,ltla,2020-05-06,52,3817,1.362326434
E08000035,Leeds,ltla,2020-05-05,53,3667,1.445323152
E08000035,Leeds,ltla,2020-05-04,48,3391,1.415511648
E08000035,Leeds,ltla,2020-05-03,34,2988,1.137884873
E08000035,Leeds,ltla,2020-05-02,49,3230,1.517027864
E08000035,Leeds,ltla,2020-05-01,87,4734,1.837769328
E08000035,Leeds,ltla,2020-04-30,52,4956,1.049233253
E08000035,Leeds,ltla,2020-04-29,83,5422,1.530800443
E08000035,Leeds,ltla,2020-04-28,71,4714,1.506151888
E08000035,Leeds,ltla,2020-04-27,70,4705,1.487778959
E08000035,Leeds,ltla,2020-04-26,46,3468,1.326412918
E08000035,Leeds,ltla,2020-04-25,44,3741,1.176156108
E08000035,Leeds,ltla,2020-04-24,101,4947,2.041641399
E08000035,Leeds,ltla,2020-04-23,79,5145,1.535471331
E08000035,Leeds,ltla,2020-04-22,108,5483,1.969724603
E08000035,Leeds,ltla,2020-04-21,78,4764,1.637279597
E08000035,Leeds,ltla,2020-04-20,63,4413,1.427600272
E08000035,Leeds,ltla,2020-04-19,87,3852,2.258566978
E08000035,Leeds,ltla,2020-04-18,53,4700,1.127659574
E08000035,Leeds,ltla,2020-04-17,65,4933,1.317656598
E08000035,Leeds,ltla,2020-04-16,94,5272,1.783004552
E08000035,Leeds,ltla,2020-04-15,78,5041,1.547312041
E08000035,Leeds,ltla,2020-04-14,38,4298,0.884132154
E08000035,Leeds,ltla,2020-04-13,28,4167,0.671946244
E08000035,Leeds,ltla,2020-04-12,40,3476,1.150747986
E08000035,Leeds,ltla,2020-04-11,41,3555,1.153305204
E08000035,Leeds,ltla,2020-04-10,47,4310,1.090487239
E08000035,Leeds,ltla,2020-04-09,44,4853,0.906655677
E08000035,Leeds,ltla,2020-04-08,44,5116,0.860046912
E08000035,Leeds,ltla,2020-04-07,65,5431,1.196832996
E08000035,Leeds,ltla,2020-04-06,50,5258,0.950931913
E08000035,Leeds,ltla,2020-04-05,36,3584,1.004464286
E08000035,Leeds,ltla,2020-04-04,17,4009,0.424045897
E08000035,Leeds,ltla,2020-04-03,37,4889,0.756800982
E08000035,Leeds,ltla,2020-04-02,30,4855,0.61791967
E08000035,Leeds,ltla,2020-04-01,31,4933,0.628420839
E08000035,Leeds,ltla,2020-03-31,24,4513,0.531797031
E08000035,Leeds,ltla,2020-03-30,27,4260,0.633802817
E08000035,Leeds,ltla,2020-03-29,21,2855,0.735551664
E08000035,Leeds,ltla,2020-03-28,26,2815,0.923623446
E08000035,Leeds,ltla,2020-03-27,21,3184,0.659547739
E08000035,Leeds,ltla,2020-03-26,20,3084,0.648508431
E08000035,Leeds,ltla,2020-03-25,11,2688,0.40922619
E08000035,Leeds,ltla,2020-03-24,18,2371,0.759173345
E08000035,Leeds,ltla,2020-03-23,18,2324,0.774526678
E08000035,Leeds,ltla,2020-03-22,11,1373,0.801165331
E08000035,Leeds,ltla,2020-03-21,6,1194,0.502512563
E08000035,Leeds,ltla,2020-03-20,7,1260,0.555555556
E08000035,Leeds,ltla,2020-03-19,6,1048,0.572519084
E08000035,Leeds,ltla,2020-03-18,4,991,0.403632694
E08000035,Leeds,ltla,2020-03-17,3,788,0.38071066
E08000035,Leeds,ltla,2020-03-16,1,601,0.166389351
E08000035,Leeds,ltla,2020-03-15,2,441,0.453514739
E08000035,Leeds,ltla,2020-03-14,0,362,0
E08000035,Leeds,ltla,2020-03-13,0,480,0
E08000035,Leeds,ltla,2020-03-12,1,482,0.20746888
E08000035,Leeds,ltla,2020-03-11,3,403,0.744416873
E08000035,Leeds,ltla,2020-03-10,0,266,0
E08000035,Leeds,ltla,2020-03-09,3,147,2.040816327
E08000035,Leeds,ltla,2020-03-08,0,57,0
E08000035,Leeds,ltla,2020-03-07,2,68,2.941176471
E08000035,Leeds,ltla,2020-03-06,0,81,0
E08000035,Leeds,ltla,2020-03-05,0,50,0
E08000035,Leeds,ltla,2020-03-04,1,56,1.785714286
E08000035,Leeds,ltla,2020-03-03,0,57,0
E08000035,Leeds,ltla,2020-03-02,0,39,0
E08000035,Leeds,ltla,2020-03-01,0,22,0
E08000035,Leeds,ltla,2020-02-29,0,5,0
E08000035,Leeds,ltla,2020-02-28,2,12,16.66666667
E08000012,Liverpool,ltla,2021-10-02,30,25866,0.115982371
E08000012,Liverpool,ltla,2021-10-01,179,28580,0.626312106
E08000012,Liverpool,ltla,2021-09-30,186,32002,0.581213674
E08000012,Liverpool,ltla,2021-09-29,171,34294,0.498629498
E08000012,Liverpool,ltla,2021-09-28,209,35912,0.581978169
E08000012,Liverpool,ltla,2021-09-27,249,40905,0.608727539
E08000012,Liverpool,ltla,2021-09-26,177,31515,0.561637316
E08000012,Liverpool,ltla,2021-09-25,181,27854,0.649816902
E08000012,Liverpool,ltla,2021-09-24,196,31595,0.620351321
E08000012,Liverpool,ltla,2021-09-23,210,35216,0.596319855
E08000012,Liverpool,ltla,2021-09-22,237,36149,0.655619796
E08000012,Liverpool,ltla,2021-09-21,256,38266,0.669001202
E08000012,Liverpool,ltla,2021-09-20,278,40106,0.693163118
E08000012,Liverpool,ltla,2021-09-19,237,30544,0.775929806
E08000012,Liverpool,ltla,2021-09-18,178,26304,0.676703163
E08000012,Liverpool,ltla,2021-09-17,204,29060,0.701995871
E08000012,Liverpool,ltla,2021-09-16,204,29176,0.699204826
E08000012,Liverpool,ltla,2021-09-15,234,29948,0.781354348
E08000012,Liverpool,ltla,2021-09-14,255,30940,0.824175824
E08000012,Liverpool,ltla,2021-09-13,253,34118,0.741544053
E08000012,Liverpool,ltla,2021-09-12,177,23671,0.747750412
E08000012,Liverpool,ltla,2021-09-11,170,23204,0.732632305
E08000012,Liverpool,ltla,2021-09-10,210,28727,0.731019598
E08000012,Liverpool,ltla,2021-09-09,246,33410,0.736306495
E08000012,Liverpool,ltla,2021-09-08,251,35239,0.712279009
E08000012,Liverpool,ltla,2021-09-07,293,38020,0.770647028
E08000012,Liverpool,ltla,2021-09-06,314,44146,0.71127622
E08000012,Liverpool,ltla,2021-09-05,258,31254,0.825494337
E08000012,Liverpool,ltla,2021-09-04,245,31365,0.781125458
E08000012,Liverpool,ltla,2021-09-03,302,38022,0.794276998
E08000012,Liverpool,ltla,2021-09-02,341,41626,0.819199539
E08000012,Liverpool,ltla,2021-09-01,338,42836,0.789055934
E08000012,Liverpool,ltla,2021-08-31,307,44481,0.690182325
E08000012,Liverpool,ltla,2021-08-30,241,34176,0.705173221
E08000012,Liverpool,ltla,2021-08-29,166,25697,0.645989804
E08000012,Liverpool,ltla,2021-08-28,191,27165,0.70311062
E08000012,Liverpool,ltla,2021-08-27,230,33182,0.693146887
E08000012,Liverpool,ltla,2021-08-26,273,36985,0.738137083
E08000012,Liverpool,ltla,2021-08-25,259,38098,0.679825713
E08000012,Liverpool,ltla,2021-08-24,246,37024,0.664433881
E08000012,Liverpool,ltla,2021-08-23,315,39042,0.806823421
E08000012,Liverpool,ltla,2021-08-22,208,28299,0.735008304
E08000012,Liverpool,ltla,2021-08-21,173,28091,0.615855612
E08000012,Liverpool,ltla,2021-08-20,250,31673,0.789315821
E08000012,Liverpool,ltla,2021-08-19,270,35833,0.753495381
E08000012,Liverpool,ltla,2021-08-18,270,38012,0.71030201
E08000012,Liverpool,ltla,2021-08-17,257,37188,0.691083145
E08000012,Liverpool,ltla,2021-08-16,284,36193,0.784682121
E08000012,Liverpool,ltla,2021-08-15,200,24923,0.802471613
E08000012,Liverpool,ltla,2021-08-14,197,24646,0.799318348
E08000012,Liverpool,ltla,2021-08-13,247,28448,0.868250844
E08000012,Liverpool,ltla,2021-08-12,272,31130,0.87375522
E08000012,Liverpool,ltla,2021-08-11,310,32739,0.946882923
E08000012,Liverpool,ltla,2021-08-10,322,30931,1.041026802
E08000012,Liverpool,ltla,2021-08-09,290,31533,0.919671455
E08000012,Liverpool,ltla,2021-08-08,196,22418,0.87429744
E08000012,Liverpool,ltla,2021-08-07,185,22114,0.836574116
E08000012,Liverpool,ltla,2021-08-06,232,27542,0.842349866
E08000012,Liverpool,ltla,2021-08-05,290,31082,0.933015893
E08000012,Liverpool,ltla,2021-08-04,317,31727,0.99914899
E08000012,Liverpool,ltla,2021-08-03,283,29819,0.949059325
E08000012,Liverpool,ltla,2021-08-02,290,29276,0.990572483
E08000012,Liverpool,ltla,2021-08-01,210,20513,1.023741042
E08000012,Liverpool,ltla,2021-07-31,196,20153,0.972559917
E08000012,Liverpool,ltla,2021-07-30,235,24283,0.96775522
E08000012,Liverpool,ltla,2021-07-29,278,27908,0.996130142
E08000012,Liverpool,ltla,2021-07-28,276,29663,0.930452078
E08000012,Liverpool,ltla,2021-07-27,286,29046,0.984645046
E08000012,Liverpool,ltla,2021-07-26,284,29398,0.966052112
E08000012,Liverpool,ltla,2021-07-25,207,21776,0.950587803
E08000012,Liverpool,ltla,2021-07-24,203,22481,0.902984743
E08000012,Liverpool,ltla,2021-07-23,253,27278,0.927487352
E08000012,Liverpool,ltla,2021-07-22,278,30749,0.904094442
E08000012,Liverpool,ltla,2021-07-21,272,34930,0.778700258
E08000012,Liverpool,ltla,2021-07-20,333,39067,0.852381806
E08000012,Liverpool,ltla,2021-07-19,322,46905,0.686493977
E08000012,Liverpool,ltla,2021-07-18,245,35504,0.690063091
E08000012,Liverpool,ltla,2021-07-17,293,37854,0.774026523
E08000012,Liverpool,ltla,2021-07-16,414,54241,0.763260264
E08000012,Liverpool,ltla,2021-07-15,393,60764,0.646764532
E08000012,Liverpool,ltla,2021-07-14,403,53833,0.748611447
E08000012,Liverpool,ltla,2021-07-13,376,46735,0.804536215
E08000012,Liverpool,ltla,2021-07-12,403,43648,0.923295455
E08000012,Liverpool,ltla,2021-07-11,275,30027,0.915842408
E08000012,Liverpool,ltla,2021-07-10,266,27878,0.9541574
E08000012,Liverpool,ltla,2021-07-09,360,32222,1.117249084
E08000012,Liverpool,ltla,2021-07-08,372,33353,1.115341948
E08000012,Liverpool,ltla,2021-07-07,391,37819,1.033871863
E08000012,Liverpool,ltla,2021-07-06,387,35367,1.094240394
E08000012,Liverpool,ltla,2021-07-05,394,34200,1.152046784
E08000012,Liverpool,ltla,2021-07-04,293,24672,1.187581064
E08000012,Liverpool,ltla,2021-07-03,315,23567,1.336614758
E08000012,Liverpool,ltla,2021-07-02,361,25785,1.400038782
E08000012,Liverpool,ltla,2021-07-01,418,28116,1.486697966
E08000012,Liverpool,ltla,2021-06-30,402,28331,1.418940383
E08000012,Liverpool,ltla,2021-06-29,431,27594,1.561933754
E08000012,Liverpool,ltla,2021-06-28,413,27747,1.488449202
E08000012,Liverpool,ltla,2021-06-27,252,18128,1.39011474
E08000012,Liverpool,ltla,2021-06-26,228,15972,1.427498122
E08000012,Liverpool,ltla,2021-06-25,234,17779,1.316159514
E08000012,Liverpool,ltla,2021-06-24,301,18300,1.644808743
E08000012,Liverpool,ltla,2021-06-23,311,17909,1.736557038
E08000012,Liverpool,ltla,2021-06-22,272,17007,1.599341448
E08000012,Liverpool,ltla,2021-06-21,304,15958,1.905000627
E08000012,Liverpool,ltla,2021-06-20,184,9872,1.863857374
E08000012,Liverpool,ltla,2021-06-19,173,8255,2.095699576
E08000012,Liverpool,ltla,2021-06-18,183,10053,1.820352134
E08000012,Liverpool,ltla,2021-06-17,172,10773,1.596584053
E08000012,Liverpool,ltla,2021-06-16,191,10772,1.773115485
E08000012,Liverpool,ltla,2021-06-15,170,10504,1.618431074
E08000012,Liverpool,ltla,2021-06-14,159,10106,1.573322779
E08000012,Liverpool,ltla,2021-06-13,111,6954,1.596203624
E08000012,Liverpool,ltla,2021-06-12,86,6116,1.406147809
E08000012,Liverpool,ltla,2021-06-11,118,7442,1.58559527
E08000012,Liverpool,ltla,2021-06-10,122,7840,1.556122449
