areaCode,areaName,areaType,date,newCasesBySpecimenDate,newCasesInUK,newCasesAsPercentageOfUK
E08000012,Liverpool,ltla,08/07/2021,372,33353,1.115341948
E08000012,Liverpool,ltla,07/07/2021,391,37819,1.033871863
E08000012,Liverpool,ltla,06/07/2021,387,35367,1.094240394
E08000012,Liverpool,ltla,05/07/2021,394,34200,1.152046784
E08000012,Liverpool,ltla,04/07/2021,293,24672,1.187581064
E08000012,Liverpool,ltla,03/07/2021,315,23567,1.336614758
E08000012,Liverpool,ltla,02/07/2021,361,25785,1.400038782
E08000012,Liverpool,ltla,01/07/2021,418,28116,1.486697966
E08000012,Liverpool,ltla,30/06/2021,402,28331,1.418940383
E08000012,Liverpool,ltla,29/06/2021,431,27594,1.561933754
E08000012,Liverpool,ltla,28/06/2021,413,27747,1.488449202
E08000012,Liverpool,ltla,27/06/2021,252,18128,1.39011474
E08000012,Liverpool,ltla,26/06/2021,228,15972,1.427498122
E08000012,Liverpool,ltla,25/06/2021,234,17779,1.316159514
E08000012,Liverpool,ltla,24/06/2021,301,18300,1.644808743
E08000012,Liverpool,ltla,23/06/2021,311,17909,1.736557038
E08000012,Liverpool,ltla,22/06/2021,272,17007,1.599341448
E08000012,Liverpool,ltla,21/06/2021,304,15958,1.905000627
E08000012,Liverpool,ltla,20/06/2021,184,9872,1.863857374
E08000012,Liverpool,ltla,19/06/2021,173,8255,2.095699576
E08000012,Liverpool,ltla,18/06/2021,183,10053,1.820352134
E08000012,Liverpool,ltla,17/06/2021,172,10773,1.596584053
E08000012,Liverpool,ltla,16/06/2021,191,10772,1.773115485
E08000012,Liverpool,ltla,15/06/2021,170,10504,1.618431074
E08000012,Liverpool,ltla,14/06/2021,159,10106,1.573322779
E08000012,Liverpool,ltla,13/06/2021,111,6954,1.596203624
E08000012,Liverpool,ltla,12/06/2021,86,6116,1.406147809
E08000012,Liverpool,ltla,11/06/2021,118,7442,1.58559527
E08000012,Liverpool,ltla,10/06/2021,122,7840,1.556122449
E08000012,Liverpool,ltla,09/06/2021,98,8002,1.224693827
E08000012,Liverpool,ltla,08/06/2021,100,7675,1.302931596
E08000012,Liverpool,ltla,07/06/2021,99,7743,1.278574196
E08000012,Liverpool,ltla,06/06/2021,50,5405,0.92506938
E08000012,Liverpool,ltla,05/06/2021,36,4623,0.77871512
E08000012,Liverpool,ltla,04/06/2021,49,5706,0.858745181
E08000012,Liverpool,ltla,03/06/2021,49,6100,0.803278689
E08000012,Liverpool,ltla,02/06/2021,41,6049,0.677797983
E08000012,Liverpool,ltla,01/06/2021,19,5235,0.362941738
E08000012,Liverpool,ltla,31/05/2021,16,3781,0.423168474
E08000012,Liverpool,ltla,30/05/2021,7,3094,0.226244344
E08000012,Liverpool,ltla,29/05/2021,21,2933,0.715990453
E08000012,Liverpool,ltla,28/05/2021,19,3490,0.544412607
E08000012,Liverpool,ltla,27/05/2021,15,3639,0.412201154
E08000012,Liverpool,ltla,26/05/2021,19,3800,0.5
E08000012,Liverpool,ltla,25/05/2021,12,3308,0.362756953
E08000012,Liverpool,ltla,24/05/2021,9,3237,0.278035218
E08000012,Liverpool,ltla,23/05/2021,3,2242,0.133809099
E08000012,Liverpool,ltla,22/05/2021,6,1926,0.31152648
E08000012,Liverpool,ltla,21/05/2021,11,2294,0.47951177
E08000012,Liverpool,ltla,20/05/2021,11,2425,0.453608247
E08000012,Liverpool,ltla,19/05/2021,3,2713,0.110578695
E08000012,Liverpool,ltla,18/05/2021,3,2708,0.110782866
E08000012,Liverpool,ltla,17/05/2021,3,2766,0.10845987
E08000012,Liverpool,ltla,16/05/2021,4,1853,0.215866163
E08000012,Liverpool,ltla,15/05/2021,2,1582,0.12642225
E08000012,Liverpool,ltla,14/05/2021,7,1850,0.378378378
E08000012,Liverpool,ltla,13/05/2021,4,2096,0.190839695
E08000012,Liverpool,ltla,12/05/2021,9,2231,0.403406544
E08000012,Liverpool,ltla,11/05/2021,9,2200,0.409090909
E08000012,Liverpool,ltla,10/05/2021,10,2658,0.376222724
E08000012,Liverpool,ltla,09/05/2021,6,2172,0.276243094
E08000012,Liverpool,ltla,08/05/2021,4,1511,0.264725347
E08000012,Liverpool,ltla,07/05/2021,9,1883,0.477960701
E08000012,Liverpool,ltla,06/05/2021,7,2166,0.323176362
E08000012,Liverpool,ltla,05/05/2021,14,2398,0.58381985
E08000012,Liverpool,ltla,04/05/2021,19,2405,0.79002079
E08000012,Liverpool,ltla,03/05/2021,9,1971,0.456621005
E08000012,Liverpool,ltla,02/05/2021,3,1426,0.210378682
E08000012,Liverpool,ltla,01/05/2021,3,1356,0.221238938
E08000012,Liverpool,ltla,30/04/2021,3,1705,0.175953079
E08000012,Liverpool,ltla,29/04/2021,5,2083,0.240038406
E08000012,Liverpool,ltla,28/04/2021,5,2360,0.211864407
E08000012,Liverpool,ltla,27/04/2021,3,2058,0.145772595
E08000012,Liverpool,ltla,26/04/2021,14,2444,0.572831424
E08000012,Liverpool,ltla,25/04/2021,13,1992,0.652610442
E08000012,Liverpool,ltla,24/04/2021,5,1464,0.341530055
E08000012,Liverpool,ltla,23/04/2021,14,1891,0.740349022
E08000012,Liverpool,ltla,22/04/2021,10,2254,0.443655723
E08000012,Liverpool,ltla,21/04/2021,6,2543,0.235941801
E08000012,Liverpool,ltla,20/04/2021,5,2367,0.211237854
E08000012,Liverpool,ltla,19/04/2021,5,2602,0.192159877
E08000012,Liverpool,ltla,18/04/2021,9,2438,0.369155045
E08000012,Liverpool,ltla,17/04/2021,4,1638,0.244200244
E08000012,Liverpool,ltla,16/04/2021,8,2353,0.3399915
E08000012,Liverpool,ltla,15/04/2021,9,2187,0.411522634
E08000012,Liverpool,ltla,14/04/2021,16,2405,0.665280665
E08000012,Liverpool,ltla,13/04/2021,15,2334,0.642673522
E08000012,Liverpool,ltla,12/04/2021,17,2714,0.626381724
E08000012,Liverpool,ltla,11/04/2021,10,2258,0.442869796
E08000012,Liverpool,ltla,10/04/2021,5,2259,0.221336875
E08000012,Liverpool,ltla,09/04/2021,7,2785,0.251346499
E08000012,Liverpool,ltla,08/04/2021,8,2982,0.268276325
E08000012,Liverpool,ltla,07/04/2021,16,3082,0.519143413
E08000012,Liverpool,ltla,06/04/2021,18,3117,0.577478345
E08000012,Liverpool,ltla,05/04/2021,11,2617,0.420328621
E08000012,Liverpool,ltla,04/04/2021,14,2293,0.61055386
E08000012,Liverpool,ltla,03/04/2021,12,2404,0.499168053
E08000012,Liverpool,ltla,02/04/2021,12,2625,0.457142857
E08000012,Liverpool,ltla,01/04/2021,14,3472,0.403225806
E08000012,Liverpool,ltla,31/03/2021,22,3771,0.583399629
E08000012,Liverpool,ltla,30/03/2021,14,3596,0.389321468
E08000012,Liverpool,ltla,29/03/2021,13,3968,0.327620968
E08000012,Liverpool,ltla,28/03/2021,22,4658,0.472305711
E08000012,Liverpool,ltla,27/03/2021,16,3541,0.45184976
E08000012,Liverpool,ltla,26/03/2021,23,4391,0.523798679
E08000012,Liverpool,ltla,25/03/2021,34,5402,0.62939652
E08000012,Liverpool,ltla,24/03/2021,31,6015,0.515378221
E08000012,Liverpool,ltla,23/03/2021,26,5262,0.494108704
E08000012,Liverpool,ltla,22/03/2021,31,6203,0.499758182
E08000012,Liverpool,ltla,21/03/2021,25,5233,0.477737436
E08000012,Liverpool,ltla,20/03/2021,26,4102,0.633837153
E08000012,Liverpool,ltla,19/03/2021,22,4997,0.440264158
E08000012,Liverpool,ltla,18/03/2021,23,5477,0.419937922
E08000012,Liverpool,ltla,17/03/2021,27,5770,0.467937608
E08000012,Liverpool,ltla,16/03/2021,29,5675,0.511013216
E08000012,Liverpool,ltla,15/03/2021,32,6504,0.49200492
E08000012,Liverpool,ltla,14/03/2021,32,4301,0.74401302
E08000012,Liverpool,ltla,13/03/2021,31,4246,0.730098917
E08000012,Liverpool,ltla,12/03/2021,48,5590,0.858676208
E08000012,Liverpool,ltla,11/03/2021,33,5770,0.571923744
E08000012,Liverpool,ltla,10/03/2021,39,6038,0.645909241
E08000012,Liverpool,ltla,09/03/2021,46,6228,0.738599872
E08000012,Liverpool,ltla,08/03/2021,34,6643,0.51181695
E08000012,Liverpool,ltla,07/03/2021,26,4284,0.60690943
E08000012,Liverpool,ltla,06/03/2021,32,4505,0.710321865
E08000012,Liverpool,ltla,05/03/2021,31,5299,0.585016041
E08000012,Liverpool,ltla,04/03/2021,46,5726,0.803353126
E08000012,Liverpool,ltla,03/03/2021,49,5974,0.820220957
E08000012,Liverpool,ltla,02/03/2021,40,6655,0.601051841
E08000012,Liverpool,ltla,01/03/2021,51,6875,0.741818182
E08000012,Liverpool,ltla,28/02/2021,36,4714,0.763682647
E08000012,Liverpool,ltla,27/02/2021,48,4815,0.996884735
E08000012,Liverpool,ltla,26/02/2021,67,6565,1.020563595
E08000012,Liverpool,ltla,25/02/2021,91,7721,1.178603808
E08000012,Liverpool,ltla,24/02/2021,77,8544,0.901217228
E08000012,Liverpool,ltla,23/02/2021,87,9380,0.92750533
E08000012,Liverpool,ltla,22/02/2021,93,11240,0.827402135
E08000012,Liverpool,ltla,21/02/2021,79,7868,1.004067107
E08000012,Liverpool,ltla,20/02/2021,78,8053,0.968583137
E08000012,Liverpool,ltla,19/02/2021,75,10384,0.722265023
E08000012,Liverpool,ltla,18/02/2021,118,11411,1.034089913
E08000012,Liverpool,ltla,17/02/2021,109,11561,0.942825015
E08000012,Liverpool,ltla,16/02/2021,150,12483,1.201634223
E08000012,Liverpool,ltla,15/02/2021,150,14267,1.051377304
E08000012,Liverpool,ltla,14/02/2021,92,8753,1.051068205
E08000012,Liverpool,ltla,13/02/2021,96,8758,1.096140671
E08000012,Liverpool,ltla,12/02/2021,120,12162,0.986679822
E08000012,Liverpool,ltla,11/02/2021,129,12737,1.012797362
E08000012,Liverpool,ltla,10/02/2021,138,13480,1.023738872
E08000012,Liverpool,ltla,09/02/2021,185,13796,1.340968397
E08000012,Liverpool,ltla,08/02/2021,171,15704,1.088894549
E08000012,Liverpool,ltla,07/02/2021,131,11373,1.151850875
E08000012,Liverpool,ltla,06/02/2021,171,11957,1.430124613
E08000012,Liverpool,ltla,05/02/2021,169,15844,1.066649836
E08000012,Liverpool,ltla,04/02/2021,211,17955,1.175160123
E08000012,Liverpool,ltla,03/02/2021,207,19393,1.067395452
E08000012,Liverpool,ltla,02/02/2021,249,19752,1.260631835
E08000012,Liverpool,ltla,01/02/2021,202,22326,0.904774702
E08000012,Liverpool,ltla,31/01/2021,176,15365,1.145460462
E08000012,Liverpool,ltla,30/01/2021,166,16665,0.99609961
E08000012,Liverpool,ltla,29/01/2021,217,21767,0.996921946
E08000012,Liverpool,ltla,28/01/2021,237,24131,0.982139157
E08000012,Liverpool,ltla,27/01/2021,286,25669,1.114184425
E08000012,Liverpool,ltla,26/01/2021,265,26964,0.982791871
E08000012,Liverpool,ltla,25/01/2021,321,29897,1.073686323
E08000012,Liverpool,ltla,24/01/2021,235,17151,1.370182497
E08000012,Liverpool,ltla,23/01/2021,235,21818,1.077092309
E08000012,Liverpool,ltla,22/01/2021,340,29516,1.151917604
E08000012,Liverpool,ltla,21/01/2021,389,31648,1.229145602
E08000012,Liverpool,ltla,20/01/2021,392,35064,1.117955738
E08000012,Liverpool,ltla,19/01/2021,460,39454,1.165914736
E08000012,Liverpool,ltla,18/01/2021,515,44755,1.150709418
E08000012,Liverpool,ltla,17/01/2021,392,28836,1.359411846
E08000012,Liverpool,ltla,16/01/2021,402,30518,1.31725539
E08000012,Liverpool,ltla,15/01/2021,468,40374,1.159161837
E08000012,Liverpool,ltla,14/01/2021,548,42374,1.293245858
E08000012,Liverpool,ltla,13/01/2021,611,45389,1.346141136
E08000012,Liverpool,ltla,12/01/2021,668,49365,1.353185455
E08000012,Liverpool,ltla,11/01/2021,757,57093,1.325906854
E08000012,Liverpool,ltla,10/01/2021,593,36330,1.63225984
E08000012,Liverpool,ltla,09/01/2021,552,39081,1.412451063
E08000012,Liverpool,ltla,08/01/2021,681,46975,1.449707291
E08000012,Liverpool,ltla,07/01/2021,684,51949,1.316675971
E08000012,Liverpool,ltla,06/01/2021,680,57374,1.185205842
E08000012,Liverpool,ltla,05/01/2021,917,65078,1.409078337
E08000012,Liverpool,ltla,04/01/2021,927,76146,1.217398156
E08000012,Liverpool,ltla,03/01/2021,795,55162,1.441209528
E08000012,Liverpool,ltla,02/01/2021,745,60421,1.233015011
E08000012,Liverpool,ltla,01/01/2021,205,31831,0.644026264
E08000012,Liverpool,ltla,31/12/2020,525,52781,0.994676115
E08000012,Liverpool,ltla,30/12/2020,549,70746,0.776015605
E08000012,Liverpool,ltla,29/12/2020,540,81483,0.662714922
E08000012,Liverpool,ltla,28/12/2020,244,45573,0.535404735
E08000012,Liverpool,ltla,27/12/2020,237,47689,0.496969951
E08000012,Liverpool,ltla,26/12/2020,153,40365,0.379041249
E08000012,Liverpool,ltla,25/12/2020,46,14170,0.324629499
E08000012,Liverpool,ltla,24/12/2020,154,31799,0.484291959
E08000012,Liverpool,ltla,23/12/2020,173,42161,0.410331823
E08000012,Liverpool,ltla,22/12/2020,174,45650,0.381161008
E08000012,Liverpool,ltla,21/12/2020,173,47360,0.365287162
E08000012,Liverpool,ltla,20/12/2020,131,32441,0.403809994
E08000012,Liverpool,ltla,19/12/2020,93,25141,0.369913687
E08000012,Liverpool,ltla,18/12/2020,135,35829,0.376789751
E08000012,Liverpool,ltla,17/12/2020,129,33892,0.380620795
E08000012,Liverpool,ltla,16/12/2020,131,34902,0.375336657
E08000012,Liverpool,ltla,15/12/2020,121,33832,0.357649563
E08000012,Liverpool,ltla,14/12/2020,117,34697,0.337204946
E08000012,Liverpool,ltla,13/12/2020,61,21980,0.277525023
E08000012,Liverpool,ltla,12/12/2020,51,19350,0.263565891
E08000012,Liverpool,ltla,11/12/2020,76,24048,0.316034597
E08000012,Liverpool,ltla,10/12/2020,72,22599,0.318598168
E08000012,Liverpool,ltla,09/12/2020,65,21602,0.300898065
E08000012,Liverpool,ltla,08/12/2020,64,20775,0.308062575
E08000012,Liverpool,ltla,07/12/2020,91,21317,0.426889337
E08000012,Liverpool,ltla,06/12/2020,62,13573,0.456789214
E08000012,Liverpool,ltla,05/12/2020,40,12730,0.314218382
E08000012,Liverpool,ltla,04/12/2020,64,15656,0.408788963
E08000012,Liverpool,ltla,03/12/2020,78,15625,0.4992
E08000012,Liverpool,ltla,02/12/2020,58,16475,0.352048558
E08000012,Liverpool,ltla,01/12/2020,61,16445,0.370933414
E08000012,Liverpool,ltla,30/11/2020,83,18002,0.461059882
E08000012,Liverpool,ltla,29/11/2020,59,10679,0.552486188
E08000012,Liverpool,ltla,28/11/2020,47,10959,0.428871247
E08000012,Liverpool,ltla,27/11/2020,66,14367,0.459386093
E08000012,Liverpool,ltla,26/11/2020,57,14565,0.391349125
E08000012,Liverpool,ltla,25/11/2020,87,16609,0.523812391
E08000012,Liverpool,ltla,24/11/2020,78,16450,0.474164134
E08000012,Liverpool,ltla,23/11/2020,103,18766,0.548864969
E08000012,Liverpool,ltla,22/11/2020,52,11731,0.443269968
E08000012,Liverpool,ltla,21/11/2020,52,12348,0.421120829
E08000012,Liverpool,ltla,20/11/2020,97,16842,0.5759411
E08000012,Liverpool,ltla,19/11/2020,101,17744,0.569206492
E08000012,Liverpool,ltla,18/11/2020,98,20745,0.472402989
E08000012,Liverpool,ltla,17/11/2020,187,23156,0.807566074
E08000012,Liverpool,ltla,16/11/2020,155,26569,0.583386654
E08000012,Liverpool,ltla,15/11/2020,108,16019,0.674199388
E08000012,Liverpool,ltla,14/11/2020,132,17987,0.733863346
E08000012,Liverpool,ltla,13/11/2020,158,24025,0.657648283
E08000012,Liverpool,ltla,12/11/2020,188,24459,0.768633223
E08000012,Liverpool,ltla,11/11/2020,220,27346,0.804505229
E08000012,Liverpool,ltla,10/11/2020,214,27408,0.780793929
E08000012,Liverpool,ltla,09/11/2020,283,31041,0.911697432
E08000012,Liverpool,ltla,08/11/2020,194,19953,0.972284869
E08000012,Liverpool,ltla,07/11/2020,152,18513,0.821044671
E08000012,Liverpool,ltla,06/11/2020,219,23321,0.939067793
E08000012,Liverpool,ltla,05/11/2020,190,23732,0.800606776
E08000012,Liverpool,ltla,04/11/2020,175,23670,0.739332488
E08000012,Liverpool,ltla,03/11/2020,217,25576,0.848451673
E08000012,Liverpool,ltla,02/11/2020,259,31504,0.822117826
E08000012,Liverpool,ltla,01/11/2020,134,15749,0.850847673
E08000012,Liverpool,ltla,31/10/2020,139,16478,0.843548974
E08000012,Liverpool,ltla,30/10/2020,238,22648,1.050865419
E08000012,Liverpool,ltla,29/10/2020,248,23330,1.063009001
E08000012,Liverpool,ltla,28/10/2020,245,23603,1.038003644
E08000012,Liverpool,ltla,27/10/2020,293,24077,1.216929019
E08000012,Liverpool,ltla,26/10/2020,319,26537,1.202095188
E08000012,Liverpool,ltla,25/10/2020,194,15716,1.234410792
E08000012,Liverpool,ltla,24/10/2020,204,16221,1.257628999
E08000012,Liverpool,ltla,23/10/2020,290,21450,1.351981352
E08000012,Liverpool,ltla,22/10/2020,345,23221,1.485724129
E08000012,Liverpool,ltla,21/10/2020,360,25418,1.416319144
E08000012,Liverpool,ltla,20/10/2020,399,25304,1.576825798
E08000012,Liverpool,ltla,19/10/2020,526,25599,2.054767764
E08000012,Liverpool,ltla,18/10/2020,253,14184,1.783699944
E08000012,Liverpool,ltla,17/10/2020,312,14748,2.11554109
E08000012,Liverpool,ltla,16/10/2020,375,17703,2.118285036
E08000012,Liverpool,ltla,15/10/2020,449,18416,2.438097307
E08000012,Liverpool,ltla,14/10/2020,427,19687,2.168943973
E08000012,Liverpool,ltla,13/10/2020,490,18877,2.595751444
E08000012,Liverpool,ltla,12/10/2020,573,19416,2.951174289
E08000012,Liverpool,ltla,11/10/2020,352,12056,2.919708029
E08000012,Liverpool,ltla,10/10/2020,348,12499,2.784222738
E08000012,Liverpool,ltla,09/10/2020,462,15712,2.940427699
E08000012,Liverpool,ltla,08/10/2020,642,18223,3.523020359
E08000012,Liverpool,ltla,07/10/2020,623,18304,3.403627622
E08000012,Liverpool,ltla,06/10/2020,636,17046,3.731080605
E08000012,Liverpool,ltla,05/10/2020,590,16540,3.567110036
E08000012,Liverpool,ltla,04/10/2020,451,11793,3.824302552
E08000012,Liverpool,ltla,03/10/2020,397,11519,3.446479729
E08000012,Liverpool,ltla,02/10/2020,462,13680,3.377192982
E08000012,Liverpool,ltla,01/10/2020,555,13182,4.210286755
E08000012,Liverpool,ltla,30/09/2020,519,12554,4.134140513
E08000012,Liverpool,ltla,29/09/2020,434,10224,4.244913928
E08000012,Liverpool,ltla,28/09/2020,422,9918,4.254890099
E08000012,Liverpool,ltla,27/09/2020,290,6970,4.160688666
E08000012,Liverpool,ltla,26/09/2020,269,6744,3.988730724
E08000012,Liverpool,ltla,25/09/2020,278,7235,3.842432619
E08000012,Liverpool,ltla,24/09/2020,259,7600,3.407894737
E08000012,Liverpool,ltla,23/09/2020,247,7048,3.504540295
E08000012,Liverpool,ltla,22/09/2020,206,6399,3.219253008
E08000012,Liverpool,ltla,21/09/2020,166,5595,2.966934763
E08000012,Liverpool,ltla,20/09/2020,186,5313,3.500846979
E08000012,Liverpool,ltla,19/09/2020,166,4845,3.42621259
E08000012,Liverpool,ltla,18/09/2020,172,4953,3.472642843
E08000012,Liverpool,ltla,17/09/2020,161,4617,3.487112844
E08000012,Liverpool,ltla,16/09/2020,123,4348,2.828886845
E08000012,Liverpool,ltla,15/09/2020,92,3537,2.601074357
E08000012,Liverpool,ltla,14/09/2020,80,3379,2.367564368
E08000012,Liverpool,ltla,13/09/2020,78,2129,3.663691874
E08000012,Liverpool,ltla,12/09/2020,74,2655,2.787193974
E08000012,Liverpool,ltla,11/09/2020,86,3280,2.62195122
E08000012,Liverpool,ltla,10/09/2020,91,3578,2.543320291
E08000012,Liverpool,ltla,09/09/2020,92,3328,2.764423077
E08000012,Liverpool,ltla,08/09/2020,59,3303,1.78625492
E08000012,Liverpool,ltla,07/09/2020,65,3857,1.685247602
E08000012,Liverpool,ltla,06/09/2020,36,2440,1.475409836
E08000012,Liverpool,ltla,05/09/2020,63,2540,2.480314961
E08000012,Liverpool,ltla,04/09/2020,62,3037,2.041488311
E08000012,Liverpool,ltla,03/09/2020,46,3094,1.486748546
E08000012,Liverpool,ltla,02/09/2020,36,2994,1.20240481
E08000012,Liverpool,ltla,01/09/2020,15,2249,0.666963095
E08000012,Liverpool,ltla,31/08/2020,16,1500,1.066666667
E08000012,Liverpool,ltla,30/08/2020,14,1159,1.207937877
E08000012,Liverpool,ltla,29/08/2020,10,1220,0.819672131
E08000012,Liverpool,ltla,28/08/2020,20,1623,1.23228589
E08000012,Liverpool,ltla,27/08/2020,9,1549,0.581020013
E08000012,Liverpool,ltla,26/08/2020,11,1348,0.816023739
E08000012,Liverpool,ltla,25/08/2020,10,1245,0.803212851
E08000012,Liverpool,ltla,24/08/2020,12,1272,0.943396226
E08000012,Liverpool,ltla,23/08/2020,4,825,0.484848485
E08000012,Liverpool,ltla,22/08/2020,8,824,0.970873786
E08000012,Liverpool,ltla,21/08/2020,15,1197,1.253132832
E08000012,Liverpool,ltla,20/08/2020,8,1459,0.548320768
E08000012,Liverpool,ltla,19/08/2020,18,1240,1.451612903
E08000012,Liverpool,ltla,18/08/2020,14,1082,1.293900185
E08000012,Liverpool,ltla,17/08/2020,22,1278,1.72143975
E08000012,Liverpool,ltla,16/08/2020,9,598,1.505016722
E08000012,Liverpool,ltla,15/08/2020,3,693,0.432900433
E08000012,Liverpool,ltla,14/08/2020,11,1161,0.947459087
E08000012,Liverpool,ltla,13/08/2020,12,1139,1.053555751
E08000012,Liverpool,ltla,12/08/2020,7,1206,0.580431177
E08000012,Liverpool,ltla,11/08/2020,7,1340,0.52238806
E08000012,Liverpool,ltla,10/08/2020,17,1468,1.158038147
E08000012,Liverpool,ltla,09/08/2020,4,614,0.651465798
E08000012,Liverpool,ltla,08/08/2020,8,695,1.151079137
E08000012,Liverpool,ltla,07/08/2020,7,944,0.741525424
E08000012,Liverpool,ltla,06/08/2020,10,1080,0.925925926
E08000012,Liverpool,ltla,05/08/2020,14,1057,1.324503311
E08000012,Liverpool,ltla,04/08/2020,6,1018,0.589390963
E08000012,Liverpool,ltla,03/08/2020,10,1035,0.966183575
E08000012,Liverpool,ltla,02/08/2020,9,554,1.624548736
E08000012,Liverpool,ltla,01/08/2020,4,543,0.73664825
E08000012,Liverpool,ltla,31/07/2020,14,677,2.067946824
E08000012,Liverpool,ltla,30/07/2020,7,925,0.756756757
E08000012,Liverpool,ltla,29/07/2020,16,1037,1.542912247
E08000012,Liverpool,ltla,28/07/2020,2,841,0.237812128
E08000012,Liverpool,ltla,27/07/2020,15,855,1.754385965
E08000012,Liverpool,ltla,26/07/2020,13,558,2.329749104
E08000012,Liverpool,ltla,25/07/2020,6,523,1.147227533
E08000012,Liverpool,ltla,24/07/2020,4,773,0.517464424
E08000012,Liverpool,ltla,23/07/2020,0,794,0
E08000012,Liverpool,ltla,22/07/2020,12,794,1.511335013
E08000012,Liverpool,ltla,21/07/2020,7,781,0.896286812
E08000012,Liverpool,ltla,20/07/2020,2,812,0.246305419
E08000012,Liverpool,ltla,19/07/2020,1,443,0.225733634
E08000012,Liverpool,ltla,18/07/2020,4,497,0.804828974
E08000012,Liverpool,ltla,17/07/2020,3,580,0.517241379
E08000012,Liverpool,ltla,16/07/2020,3,706,0.424929178
E08000012,Liverpool,ltla,15/07/2020,1,774,0.129198966
E08000012,Liverpool,ltla,14/07/2020,1,693,0.144300144
E08000012,Liverpool,ltla,13/07/2020,4,733,0.545702592
E08000012,Liverpool,ltla,12/07/2020,3,369,0.81300813
E08000012,Liverpool,ltla,11/07/2020,4,446,0.896860987
E08000012,Liverpool,ltla,10/07/2020,1,566,0.176678445
E08000012,Liverpool,ltla,09/07/2020,3,718,0.417827298
E08000012,Liverpool,ltla,08/07/2020,4,702,0.56980057
E08000012,Liverpool,ltla,07/07/2020,4,604,0.662251656
E08000012,Liverpool,ltla,06/07/2020,3,703,0.426742532
E08000012,Liverpool,ltla,05/07/2020,9,556,1.618705036
E08000012,Liverpool,ltla,04/07/2020,1,401,0.249376559
E08000012,Liverpool,ltla,03/07/2020,7,574,1.219512195
E08000012,Liverpool,ltla,02/07/2020,10,608,1.644736842
E08000012,Liverpool,ltla,01/07/2020,8,657,1.217656012
E08000012,Liverpool,ltla,30/06/2020,6,617,0.972447326
E08000012,Liverpool,ltla,29/06/2020,13,729,1.783264746
E08000012,Liverpool,ltla,28/06/2020,7,446,1.569506726
E08000012,Liverpool,ltla,27/06/2020,6,652,0.920245399
E08000012,Liverpool,ltla,26/06/2020,2,669,0.298953662
E08000012,Liverpool,ltla,25/06/2020,7,721,0.970873786
E08000012,Liverpool,ltla,24/06/2020,6,775,0.774193548
E08000012,Liverpool,ltla,23/06/2020,4,888,0.45045045
E08000012,Liverpool,ltla,22/06/2020,9,894,1.006711409
E08000012,Liverpool,ltla,21/06/2020,6,638,0.940438871
E08000012,Liverpool,ltla,20/06/2020,1,686,0.145772595
E08000012,Liverpool,ltla,19/06/2020,2,994,0.201207243
E08000012,Liverpool,ltla,18/06/2020,2,1025,0.195121951
E08000012,Liverpool,ltla,17/06/2020,13,1012,1.28458498
E08000012,Liverpool,ltla,16/06/2020,5,1104,0.452898551
E08000012,Liverpool,ltla,15/06/2020,4,1041,0.384245917
E08000012,Liverpool,ltla,14/06/2020,3,819,0.366300366
E08000012,Liverpool,ltla,13/06/2020,6,887,0.67643743
E08000012,Liverpool,ltla,12/06/2020,6,1060,0.566037736
E08000012,Liverpool,ltla,11/06/2020,6,1010,0.594059406
E08000012,Liverpool,ltla,10/06/2020,6,1191,0.503778338
E08000012,Liverpool,ltla,09/06/2020,2,1155,0.173160173
E08000012,Liverpool,ltla,08/06/2020,2,1096,0.182481752
E08000012,Liverpool,ltla,07/06/2020,4,722,0.55401662
E08000012,Liverpool,ltla,06/06/2020,4,806,0.496277916
E08000012,Liverpool,ltla,05/06/2020,5,1125,0.444444444
E08000012,Liverpool,ltla,04/06/2020,11,1251,0.879296563
E08000012,Liverpool,ltla,03/06/2020,7,1356,0.516224189
E08000012,Liverpool,ltla,02/06/2020,6,1485,0.404040404
E08000012,Liverpool,ltla,01/06/2020,6,1439,0.41695622
E08000012,Liverpool,ltla,31/05/2020,6,1082,0.554528651
E08000012,Liverpool,ltla,30/05/2020,11,1118,0.983899821
E08000012,Liverpool,ltla,29/05/2020,7,1527,0.458415193
E08000012,Liverpool,ltla,28/05/2020,13,1754,0.741163056
E08000012,Liverpool,ltla,27/05/2020,18,1826,0.985761227
E08000012,Liverpool,ltla,26/05/2020,16,2057,0.777831794
E08000012,Liverpool,ltla,25/05/2020,14,1616,0.866336634
E08000012,Liverpool,ltla,24/05/2020,22,1364,1.612903226
E08000012,Liverpool,ltla,23/05/2020,14,1527,0.916830386
E08000012,Liverpool,ltla,22/05/2020,9,2052,0.438596491
E08000012,Liverpool,ltla,21/05/2020,14,2566,0.545596259
E08000012,Liverpool,ltla,20/05/2020,16,2701,0.592373195
E08000012,Liverpool,ltla,19/05/2020,15,3049,0.491964579
E08000012,Liverpool,ltla,18/05/2020,10,2575,0.388349515
E08000012,Liverpool,ltla,17/05/2020,10,1835,0.544959128
E08000012,Liverpool,ltla,16/05/2020,7,2074,0.337512054
E08000012,Liverpool,ltla,15/05/2020,31,2525,1.227722772
E08000012,Liverpool,ltla,14/05/2020,13,2622,0.495804729
E08000012,Liverpool,ltla,13/05/2020,23,3308,0.69528416
E08000012,Liverpool,ltla,12/05/2020,39,3388,1.151121606
E08000012,Liverpool,ltla,11/05/2020,17,3576,0.475391499
